,clust,correct,position,list_num,subj,sess,serial_pos,hfa_short,hfa_long,ripple_exists_short,ripple_avg_short,ripple_exists_long,ripple_avg_long
133,1.0,1.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,3,-0.30704036643496563,1.0596065494863516,0.0,0.0,0.0,0.0
134,1.0,2.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,4,1.3942456846203648,1.3280243904597557,1.0,1.0,1.0,1.0
135,0.0,2.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,7,-1.3172809459726371,-1.2427910570680254,0.0,0.0,0.0,0.0
136,1.0,2.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,8,-0.37815084629658396,-0.27225703595368006,0.0,0.0,0.0,0.0
137,1.0,2.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,9,-1.3245161695743197,-1.6202658735849649,0.0,0.0,0.0,0.0
138,0.0,1.0,"[1, 9, 2, 12, 3, 4, 8, 7]",25,R1024E,R1024E-0,12,1.5541839574139964,0.22244482987802866,0.0,0.0,0.0,0.0
139,0.0,1.0,"[9, 2]",1,R1032D,R1032D-0,2,-0.5670399087159365,-0.20759412014048656,0.0,0.0,1.0,0.3333333333333333
140,0.0,1.0,"[9, 2]",1,R1032D,R1032D-0,9,-1.443479590941668,-0.49838934631718695,1.0,0.16666666666666666,1.0,0.5
141,0.0,1.0,"[5, 7, 8, -999]",2,R1032D,R1032D-0,5,-1.0126132411593267,-0.5706156316873571,0.0,0.0,0.0,0.0
142,1.0,2.0,"[5, 7, 8, -999]",2,R1032D,R1032D-0,7,-1.8521865450268113,-0.6005451322161636,0.0,0.0,1.0,0.5
143,1.0,1.0,"[1, 2, 4]",3,R1032D,R1032D-0,1,0.6536755306063305,0.3931630505351439,0.0,0.0,1.0,0.3333333333333333
144,0.0,1.0,"[1, 2, 4]",3,R1032D,R1032D-0,2,-0.03961113849662886,-0.10364229132649566,1.0,0.16666666666666666,1.0,0.16666666666666666
145,0.0,1.0,"[1, 2, 4]",3,R1032D,R1032D-0,4,-0.7673058300065945,-1.014412477399127,1.0,0.16666666666666666,1.0,0.16666666666666666
146,0.0,1.0,"[3, 8, 5, 9]",4,R1032D,R1032D-0,3,0.2560861231740053,-0.3205126749682551,0.0,0.0,0.0,0.0
147,1.0,1.0,"[3, 8, 5, 9]",4,R1032D,R1032D-0,5,-0.035001656572265505,0.1284587207826156,1.0,0.16666666666666666,1.0,0.5
